1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
0,-nan
1,0.00
1,0.00
0,-nan
0,-nan
0,-nan
0,-nan
0,-nan
0,-nan
0,-nan
0,-nan
0,-nan
0,-nan
1,0.00
1,0.00
1,0.00
0,-nan
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
0,-nan
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
0,-nan
0,-nan
1,0.00
1,0.00
1,0.00
1,0.00
0,-nan
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,1.00
1,0.00
1,0.00
1,1.00
1,0.00
1,1.00
1,1.00
1,1.00
1,1.00
1,0.00
1,1.00
1,1.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,1.00
1,1.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,1.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,1.00
1,1.00
1,1.00
1,0.00
1,0.00
1,1.00
1,1.00
1,1.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,1.00
1,1.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
1,0.00
